	D605	D606	D607	D611	D612	D614	D616	D618	D619	D621	D624	D627	D629	D631	D632	D633	D636	D640	D641	D645	D646	D648	D678	D679	D680	D681	D683	D684	D685	D686	D687	C487	C488	C491	C492	NC01	NC02	NC03	NC04	NC05	NC06	NC07	NC08	NC09	NC10	NC12	NC13	NC14	B202	B204	B206	B207	B209	B211	B212	B223	B224	B226	B228	B230	B231	B232	B235	B236	B237	B238	B319	B320	B321	B322	B323
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza	0.00863	0.006679999999999999	0.00366	0.0	0.07981	0.0	0.0	0.0	0.0009400000000000001	0.0	0.0	0.0	0.004520000000000001	0.0	0.0	0.0	0.0	0.0	0.00413	0.00091	0.0	0.0	0.00248	0.0	0.0	0.0	0.0	0.0	0.00105	0.00556	0.0	0.64031	0.00108	3.0904599999999998	0.00889	0.0	0.0	0.00656	0.11775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01006	1.10019	0.0102	4.16327	0.01077	0.0109	0.01258	0.0018800000000000002	0.00588	0.00925	0.00461	0.00878	0.0077599999999999995	1.7795400000000001	3.7949	0.00439	0.00472	2.1439	0.0	1.20944	0.83039	2.53557	0.00122
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_bolteae	0.027569999999999997	0.0	0.5401699999999999	0.0	0.3868	0.0086	1.19472	2.19433	0.34435	0.02762	0.004370000000000001	2.66465	0.17995	0.09373	0.10046000000000001	2.36888	0.01006	0.0542	0.28286999999999995	0.0936	1.68051	0.05501	0.02835	0.01179	0.0	0.26356	0.23596	0.14642	0.69403	2.34801	0.8403299999999999	0.1961	0.0071200000000000005	0.01643	3.00448	0.0061	0.0	0.0155	0.07324	0.03634	0.07197	0.05197	0.05114	0.015059999999999999	0.10231	0.95125	0.0	0.8316100000000001	0.014180000000000002	0.07391	0.02351	0.0141	8e-05	3.02455	0.04303	0.04746	0.01856	0.14149	0.02967	0.08206000000000001	0.49013	0.16374	0.01686	0.01155	0.06729	0.01622	0.37003	0.00331	0.52447	0.0026899999999999997	0.0258
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica	0.0	0.0	0.0	0.0	0.0	0.30065	0.0	0.00031	0.23904	0.03417	0.01178	0.0	0.00015	0.021159999999999998	0.0	0.0	0.0	0.32189	0.0	0.0	0.0	0.033319999999999995	0.0	0.0	0.0	0.0	0.0	2.6721	0.0	0.00633	0.0925	0.05527000000000001	0.0	0.34958	0.0	0.0	0.0	0.0013	0.0845	0.0	0.0	0.0	0.0032600000000000003	0.0	0.0	0.011170000000000001	0.011309999999999999	0.00266	0.0	0.0	0.0	0.0	0.00441	0.0	0.00601	0.0	0.0	0.00216	0.0017100000000000001	0.0025800000000000003	0.0	0.0	0.01461	0.0	0.0	0.0	0.03443	0.0	0.01299	0.01708	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri_clade_A	30.52794	0.11927	0.10171000000000001	0.0	0.01794	0.0	0.0	0.03564	0.0	0.07703	0.00125	0.52157	0.03009	0.00075	0.02429	0.00629	0.00483	0.053110000000000004	0.01535	5.97429	0.006670000000000001	0.045610000000000005	0.025810000000000003	0.00907	0.03568	0.00861	0.01144	26.79038	0.01011	0.02585	0.02459	0.14257999999999998	36.98496	9.07771	0.10725	0.0	16.89344	0.6568	0.0	0.00212	0.0	0.76041	0.0	0.0	0.0	0.0008900000000000001	0.042480000000000004	0.0	0.0445	0.0329	0.008579999999999999	0.1187	0.04242	0.023280000000000002	0.05889	0.64344	0.08617000000000001	0.08002999999999999	0.055729999999999995	2.47198	0.12444000000000001	0.0777	0.10142000000000001	13.79563	0.08834	0.10776	0.01541	15.039860000000001	0.03083	0.0147	0.0014199999999999998
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.06293	16.14232	3.02625	34.68187	0.06116	0.051870000000000006	27.03595	4.29369	36.77074	5.50703	0.12167	0.43893999999999994	0.5079899999999999	4.66109	6.8852199999999995	0.022080000000000002	0.04034	16.73145	3.3957599999999997	0.01938	7.69835	1.7878	0.22484	0.2652	0.01012	0.00463	0.02145	0.9979600000000001	6.95355	0.56215	0.09877000000000001	0.46369	0.00995	0.00815	6.648160000000001	0.20384000000000002	0.54227	0.0	0.6940000000000001	0.0	0.251	0.008870000000000001	0.0057	0.12063	6.939489999999999	1.7993700000000001	0.31611	14.71967	0.13912	0.00908	2.08948	0.00267	0.013000000000000001	6.57465	0.18357	0.7832399999999999	0.00236	1.9479400000000002	0.65303	0.55116	0.01064	0.15647	0.00795	0.006370000000000001	0.01311	0.009940000000000001	0.43027	0.012969999999999999	0.58702	0.00527	0.91637
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF20_17LB	0.07026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6681	0.0	0.0	1.20439	0.00078	1.61543	0.0	0.0	0.0	0.00425	0.04129	0.0	0.0	0.01733	2.11973	0.0007	0.00054	0.8315799999999999	0.00193	2.73265	0.00035	0.00058	0.0	0.18617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061	0.0	0.00058	0.02132	0.0	0.00037	0.0	0.0	0.38311999999999996	0.15817	0.0	0.0	0.0	0.0	0.0	0.0	0.00173	1.14093	0.09664	0.13874	0.4493	0.4425	0.0	0.17704	0.0	0.0	0.0	0.0168	0.17945	0.22519	0.02433
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	3.4810000000000003	0.01515	0.08638	2.34326	0.00081	0.0047799999999999995	0.00364	0.0038	0.00331	1.1046	0.00099	0.05596	0.00645	0.24774000000000002	0.00511	0.009000000000000001	0.0109	0.00978	0.028730000000000002	2.98106	0.00517	6.3407800000000005	0.02198	0.05051	0.0024	1.50264	4.42701	0.00464	0.00404	0.0057799999999999995	0.0068	0.25377	4.503819999999999	4.291580000000001	0.00983	4.43722	0.0	0.75162	6.71552	4.5342400000000005	0.02531	0.04505	0.18649000000000002	0.16568	0.0	0.0	0.0047	0.0	0.69685	0.099	2.9788	1.48861	1.4220700000000002	0.52366	0.00799	0.21882	0.05905	0.0035299999999999997	0.44846	0.46358	0.07095	0.35889	0.00252	0.9638399999999999	0.19462000000000002	0.39314	0.00156	0.14371	0.2438	1.9974599999999998	2.75198
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_vulgatus	13.99499	0.14097	6.32925	0.09455	0.14531	0.14232	23.024079999999998	37.23987	12.21683	6.777310000000001	0.20659	4.7920300000000005	30.441390000000002	5.40142	31.88608	54.81095	73.00553000000001	24.66876	36.53412	2.69539	0.18915	15.59026	9.90647	0.20344	73.19495	13.96384	20.0563	28.835290000000004	30.88522	37.11835	0.17369	28.73418	4.2076199999999995	5.12204	29.2003	0.61451	14.5421	1.92936	20.00935	0.60111	4.09816	0.07396	0.24833000000000002	1.35378	0.00504	1.7926	0.94505	0.00343	8.95321	3.42763	20.95656	2.7473099999999997	19.565279999999998	0.16881	12.05317	1.37693	0.89779	26.208270000000002	0.11016	7.5968800000000005	28.09783	38.78049	0.8411	26.11861	12.2216	2.8946400000000003	11.47154	1.22228	11.74372	3.4122	10.92765
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	0.0	0.00296	0.0	0.0	0.0	0.0	0.0	0.0179	0.0	0.04842	0.0054	0.0	0.0	0.04308	0.0	0.0	0.0	0.07579	0.02307	0.01314	0.00603	2.01714	0.03173	0.0	0.0	0.0	0.0	0.0	0.009000000000000001	0.00198	0.0	0.69962	0.00605	0.0016899999999999999	0.0	1.76961	0.0	0.0	0.016040000000000002	0.0	0.03387	0.8737	3.29035	4.26664	0.0	1.04819	0.87649	8.77581	0.0	0.0	0.0	0.0	0.48704	0.0	0.00125	0.13474	0.06281	0.0	0.07357000000000001	0.33399	0.00183	0.06867000000000001	0.04577	0.0218	0.13726	0.12583	0.33805999999999997	1.67983	0.00229	0.00485	0.01927
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella|s__Hungatella_hathewayi	0.01655	0.0	0.00434	0.0	0.11592000000000001	0.31268	0.0	0.0	0.01445	0.0	0.20201	0.0	0.034230000000000003	0.9479700000000001	0.055139999999999995	0.23119	0.0	0.18263	0.46102	0.04504	0.27508	0.00361	0.00217	0.0	0.0	0.0	0.10536	0.03406	0.0	0.0	0.06916	0.09988999999999999	0.0	0.01108	2.1489599999999998	0.0	0.30453	0.0	0.10175	0.0	0.06954	0.00639	0.0	0.0007599999999999999	0.5462600000000001	0.6188	0.0	0.48002	0.00075	0.01144	0.00793	0.0	0.0	0.0	0.0	0.014230000000000001	0.013130000000000001	0.022340000000000002	0.00878	0.02543	0.00992	0.00238	0.00243	0.00054	0.00214	0.00016999999999999999	0.0	0.0122	0.09287999999999999	0.0	0.0016
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	7.714639999999999	0.01687	1.10069	0.006409999999999999	0.00318	0.00266	0.00515	2.36765	5.55426	0.59815	0.01771	5.79557	6.63017	0.004520000000000001	0.00471	0.00815	0.00825	0.01851	0.02972	0.049280000000000004	3.6356	1.55531	0.47608	0.00042	0.004079999999999999	0.42665	0.0033299999999999996	2.97477	0.53008	2.86882	0.0009	3.4739400000000002	0.14132	0.11297	0.015790000000000002	0.0	2.6973599999999998	0.00213	0.0	0.03563	0.08388999999999999	0.06401	0.0	0.11367000000000001	0.0	0.0	0.0	1.85695	0.00028	0.61679	0.0	0.08415	0.6625	0.00172	0.0682	0.18485	0.06025	0.0011099999999999999	0.00157	0.00525	0.0006900000000000001	0.00328	0.38871999999999995	0.4065	1.2777100000000001	2.4217	0.3496	0.20776	0.00869	0.49222	0.47535
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	0.00047000000000000004	0.0033799999999999998	0.0	0.007559999999999999	0.0	0.00785	0.7441300000000001	0.0	0.06686	0.7924399999999999	0.42463	0.0	0.00148	0.85659	0.65574	0.0	0.75225	0.43466000000000005	0.68442	0.01826	0.16230999999999998	0.27923000000000003	0.00955	0.0	0.04067	0.0	0.49593999999999994	0.25574	0.007659999999999999	0.08233	0.8562299999999999	3.7643199999999997	0.00294	0.07343	0.0023899999999999998	0.07389	0.00398	0.2284	0.01583	0.0	0.0	0.022080000000000002	0.027719999999999998	0.7155199999999999	0.00018	0.00367	0.0	1.85885	0.014190000000000001	0.0011099999999999999	0.0021	0.0	0.10457000000000001	0.0	0.00521	0.0	0.0	2.0608299999999997	0.0019100000000000002	0.00121	0.00016999999999999999	0.00541	0.6331899999999999	0.03515	0.00016	0.06312000000000001	0.00277	0.00364	0.02717	0.203	0.0183
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_lactaris	0.0	0.0	0.0	0.0	0.17300000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00692	0.09068999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27705	0.10312	0.0	0.0	0.0	0.11015	0.0	0.0	0.0	0.0	0.0	0.0	0.28206	0.0	0.0	0.0	0.0	0.0	0.0	0.1073	0.0	0.0	0.0	0.0	0.0	0.2629	0.0	0.0	0.0	0.0	0.0	0.0	0.19526	0.10777	0.05807999999999999	0.0	0.26638	0.0	0.12794	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	0.0	0.00056	0.00404	17.910870000000003	0.0114	0.004379999999999999	0.00391	0.00475	0.48868999999999996	2.60607	0.01028	0.06464	0.0	0.14085999999999999	0.0	0.0	0.06624	1.19128	0.0	0.05125	0.55823	0.0	0.0	0.00569	5.60698	0.0	0.0	0.0	0.0	0.00091	0.34536	0.24784	2.73104	3.5586599999999997	0.00837	0.33121999999999996	0.4843	2.05905	0.58628	0.021769999999999998	0.01264	8.81209	53.649919999999995	0.47433000000000003	0.20506999999999997	0.11164	0.29939	5.78721	0.01835	0.00571	0.0	0.0	0.0	0.061779999999999995	0.0	0.0014199999999999998	0.07662000000000001	0.0041	0.00265	0.00062	0.0009400000000000001	2.29199	1.2189	0.0	0.02957	0.0108	0.058660000000000004	0.04483	0.11542000000000001	0.0018100000000000002	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_plebeius	0.03656	0.027510000000000003	0.034960000000000005	0.11220999999999999	0.02198	0.00344	0.0	0.008740000000000001	6.05574	10.946760000000001	0.21428000000000003	0.05566	0.02507	0.10727	0.03659	0.02525	0.01995	2.5266599999999997	0.10367	0.01731	35.50396	0.01872	5.9204300000000005	60.6566	0.11843	1.41095	0.07737000000000001	0.10619	3.08301	12.695969999999999	0.08802	0.03411	0.19862	3.4481800000000002	0.0343	0.0	20.2479	0.0	1.3497700000000001	0.7508699999999999	0.90912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05687999999999999	0.056720000000000007	0.046239999999999996	19.05416	0.054479999999999994	0.0838	0.04954	2.4622900000000003	0.0244	0.028999999999999998	0.00419	0.032	0.032139999999999995	0.030889999999999997	0.009729999999999999	0.00577	0.028419999999999997	11.5878	41.44448	1.0645200000000001	0.019	14.73676	0.00643
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	3.1644799999999997	2.0754099999999998	0.03924	2.53322	2.21545	16.71111	1.07076	1.49787	3.36326	0.67581	19.34735	8.25605	0.08095	1.87858	0.6036699999999999	0.30851999999999996	4.09506	6.28747	5.77871	1.34305	5.14096	0.23696	0.53467	0.21696	1.32302	0.36553	0.01114	2.8029599999999997	3.7277099999999996	2.22702	1.00666	0.64382	0.33031	0.28542	0.09426	19.58099	1.90546	0.76851	0.15209	4.84638	1.9248900000000002	0.12047000000000001	2.94346	6.82833	13.7569	0.23125	14.19519	8.50015	0.30622	0.05016	0.29873	0.07056	0.17726	2.2126	0.048389999999999996	0.31246999999999997	0.14305	0.21744000000000002	0.0294	0.03179	1.9627700000000001	0.8957	2.07435	0.79503	0.25290999999999997	0.04742	0.44891000000000003	0.21700999999999998	3.67824	0.01702	0.007940000000000001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	0.006809999999999999	0.0	0.00675	0.0	0.0	0.0	0.0	0.0	0.0	0.10492	0.00902	0.02157	0.00067	0.02758	0.00047000000000000004	0.00137	0.0007599999999999999	0.00022999999999999998	0.0030600000000000002	4.586	0.00583	0.00404	0.03626	0.00561	0.00519	0.28117	0.00476	0.006220000000000001	0.00788	0.00861	20.20759	0.0	0.0	0.12229000000000001	0.0	0.0	0.0	0.0	2.31285	0.0	0.004520000000000001	0.0	0.00506	0.02883	0.0	0.0	0.00066	0.0	0.55661	0.14867	0.28507	0.10412	0.07178	0.04093	0.00053	0.0	2.33487	0.00074	0.90674	0.00124	0.13497	0.00263	0.00203	0.06373999999999999	0.69608	0.01399	0.01073	0.2142	0.0015400000000000001	0.03889	0.11313
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Negativibacillus|s__Negativibacillus_massiliensis	0.0	0.0	0.03047	0.0	0.0	0.0	0.0	0.0	0.0	0.32683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25174	0.37172	0.58422	0.00053	0.0	1.1239299999999999	0.0	0.007809999999999999	0.30966	0.0	0.0	0.0	0.0	0.0	0.0	0.08524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11294000000000001	0.03685	0.0	0.0	0.0	0.25065	0.06592	0.0	0.33625	0.0	0.0	0.0	0.156	0.10292000000000001	0.0	0.0	0.0	0.02239	0.19958	0.7571399999999999	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis	0.00469	0.00587	0.7480600000000001	0.00183	0.0	0.00033999999999999997	0.0	0.00948	0.0	0.0	0.00698	0.0	0.79315	0.0046700000000000005	0.0024100000000000002	7.53557	0.0017	0.27035	0.00893	0.0007599999999999999	0.007509999999999999	0.00379	0.0	0.00119	0.0015	0.0007099999999999999	0.0	2.1238200000000003	1.67409	0.0	0.00021	0.72637	1.35851	0.01516	0.00607	0.0006900000000000001	0.0	3.6031400000000002	0.0	0.0	0.0	0.00155	6.86884	4.50099	0.0	0.00032	0.0	0.0077	1.74384	3.3144	3.6254800000000005	0.62173	0.00683	0.01265	0.01464	0.41518999999999995	6.89301	0.00759	0.12708	1.98384	0.01218	0.00992	1.54259	0.01231	1.8698299999999999	4.79004	0.0038399999999999997	1.63107	0.00565	1.09151	2.93498
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium	1.25549	2.82734	2.22742	2.01418	0.00999	0.00656	2.69587	3.27284	3.05323	0.4063	1.84675	2.39857	0.47598	1.57423	1.89965	0.01144	0.02559	0.018930000000000002	2.35087	3.5453900000000003	0.38134	0.99297	1.7726400000000002	2.72917	0.01642	0.37468	2.2785599999999997	0.018000000000000002	7.76938	3.03526	0.48478000000000004	2.21841	0.01881	0.00615	2.02623	0.09837	0.0	0.09109	0.1286	0.05741	0.43651999999999996	0.02025	0.04542	0.06713999999999999	0.38722	0.44505	0.046380000000000005	0.00746	2.02324	2.09462	1.10648	1.01611	2.03166	5.53806	1.38924	0.49094	0.9193600000000001	1.7754900000000002	0.0105	2.97151	2.5759	1.95081	0.42399	1.0704799999999999	0.0026	0.32391	0.88366	0.0124	4.69152	0.0113	1.02013
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.05421	6.24074	11.597439999999999	0.05069	41.21581	0.06683	0.9013700000000001	4.71316	0.19935	2.37013	3.4934199999999995	1.50403	1.7813599999999998	4.3559	2.3105700000000002	5.545730000000001	0.031560000000000005	8.928930000000001	3.8194	1.8942299999999999	4.03407	0.96234	9.89914	0.031939999999999996	0.05474	6.995410000000001	4.27987	2.98672	1.29024	2.11001	1.85432	8.95722	0.13245	0.33708	11.97369	0.10789000000000001	0.6112	0.9461700000000001	20.7937	0.10585	3.5444	0.01098	0.013330000000000002	0.47678999999999994	2.43617	11.0601	0.043910000000000005	0.96273	2.15884	6.740810000000001	5.63692	5.44958	0.94137	8.2263	0.51891	5.56399	2.1842	1.44759	1.81788	15.68159	3.0366400000000002	5.82575	1.61724	3.6660199999999996	10.20394	5.560569999999999	1.37778	1.84438	0.76661	4.90006	3.84134
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	11.510760000000001	2.02833	3.0743	0.01901	9.89499	0.04885	3.4718699999999996	0.03564	0.02021	10.22361	11.2694	0.49899	2.33735	0.03307	5.6870199999999995	0.06833	2.22776	11.15047	5.67778	9.658610000000001	14.477960000000001	23.295679999999997	2.90866	1.94005	0.04987	6.04439	7.204	0.03879	1.29313	0.018969999999999997	0.035160000000000004	10.02396	14.354970000000002	5.253480000000001	0.0936	0.4604	1.54934	6.677510000000001	2.1888099999999997	0.00148	7.276389999999999	5.26206	6.7203800000000005	2.83241	0.0	0.0071200000000000005	0.0036	0.07564	29.420690000000004	8.37273	7.49528	7.045710000000001	21.29768	0.09312000000000001	2.67604	17.22229	7.92265	21.95241	8.25768	15.031939999999999	9.84297	4.57696	27.108390000000004	7.556439999999999	10.112680000000001	1.54718	0.050730000000000004	3.45594	17.06055	19.215020000000003	7.962460000000001
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	0.18187	0.0	0.5725600000000001	0.0	0.0	0.0	2.23867	0.0	0.0	0.36248	0.0	0.0	0.0	1.65575	0.0	0.0	0.0	1.42672	0.0	0.00659	0.0	0.0	0.010190000000000001	0.0	0.0	0.76913	0.0	0.0	0.43459	0.0	0.0	0.0	0.30425	0.0	0.0	0.0	0.05345	0.34131999999999996	0.0	0.0	0.0	0.00216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22259	0.0	0.9617899999999999	0.0018899999999999998	0.01325	0.0	0.0	0.08415	0.0	0.0	0.0	1.6703599999999998	0.00365	1.53675	0.6108	0.0077599999999999995	0.0	0.0	0.41346000000000005
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum	0.01005	6.09693	0.6591100000000001	0.00339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.50208	0.0084	0.0030800000000000003	0.01086	0.0066	0.00853	5.6633	0.26664	0.00719	0.00256	0.00249	0.0041600000000000005	0.00146	2.0791	3.27481	0.0025800000000000003	0.006999999999999999	7.83862	0.00202	0.0061	0.00942	0.42348	3.10506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00913	0.29013	0.0	0.06299	0.15086	0.009009999999999999	0.00047999999999999996	0.0009	0.0	0.8676799999999999	1.89415	0.0	1.33317	0.0	0.0	0.0	0.0	0.0	0.00315	0.0	0.00645	0.00013000000000000002	0.02818	0.059629999999999996	1.65166	0.0009	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_aldensis	0.01715	0.0	0.08669	0.0	0.1624	0.0	0.00309	0.40606	0.0	0.0	0.0	0.0	0.15045999999999998	0.11638	0.03578	2.14668	0.00418	0.31344	0.07794	0.02104	0.1033	0.00911	0.00428	0.0	0.0	0.01465	0.09417	0.05076	0.30116	0.18417999999999998	0.06871000000000001	0.05313	0.01734	0.00251	0.9480200000000001	0.0	0.0	0.0056	0.00912	0.0	0.00996	0.0	0.01798	0.01152	0.00335	0.20052999999999999	0.0	0.0	0.00265	0.01623	0.00031	0.0	0.0	1.18498	0.00072	0.014709999999999999	0.00236	0.013669999999999998	0.014740000000000001	0.02449	0.0	0.01942	0.015430000000000001	0.0052899999999999996	0.05195	0.00294	0.02765	0.0	0.26705999999999996	0.0	0.00771
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_massiliensis	0.00566	0.019280000000000002	0.00259	0.00902	0.0017699999999999999	0.0169	0.013630000000000001	0.02356	0.00926	0.0	0.01199	0.0	0.01006	0.00628	0.0012900000000000001	0.01761	0.017159999999999998	0.0291	0.020390000000000002	1.7648599999999999	0.00425	0.0	0.02121	0.016640000000000002	0.022580000000000003	9.02575	20.60514	0.03868	0.02421	0.02059	0.01585	0.0	0.38153000000000004	0.00303	0.00557	0.05167000000000001	0.62351	0.12919	0.0	0.0	0.39535	0.0	0.6229100000000001	0.0	0.0	0.0	0.56633	0.0	0.006370000000000001	1.38231	0.01775	3.5210800000000004	1.35253	0.00633	0.33621	0.31094	0.65174	0.01371	0.01685	0.012459999999999999	6.6999699999999995	0.01266	0.56829	6.684889999999999	0.0	1.46979	4.65062	0.1567	0.014830000000000001	1.7902200000000001	0.01684
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_dorei	0.00134	0.0020800000000000003	0.40906	0.01602	0.0	0.009179999999999999	0.6533899999999999	0.01674	0.00536	0.13318	0.0169	21.2591	0.020880000000000003	19.79447	0.2337	0.03235	0.02632	0.04295	0.07356	0.36493000000000003	7.02354	0.02468	0.0070799999999999995	0.0156	0.00639	0.013640000000000001	0.01207	0.01619	0.011359999999999999	0.00585	19.24391	0.0010199999999999999	0.0	0.00436	0.0149	0.0	0.0	0.0	0.0	0.0	0.041030000000000004	0.0	0.0	0.0	0.0	0.0	0.05939	7.797610000000001	0.00799	7.41229	0.0197	0.21718	1.3714899999999999	0.01256	0.017669999999999998	0.011590000000000001	0.07973	3.84554	2.60377	0.01126	0.013019999999999999	4.2441	3.50052	0.01265	1.02559	5.12637	0.01018	0.45414	0.00235	0.0	0.25315
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_SGB15346	0.01544	0.01275	0.47721	0.01223	0.01227	0.00386	0.0	0.0036799999999999997	0.0013599999999999999	13.314879999999999	0.00345	0.012159999999999999	0.00698	10.83389	0.01945	0.0127	0.00629	0.02104	0.03456	5.880240000000001	0.01075	0.006679999999999999	0.51454	0.26500999999999997	0.01031	0.00345	0.0	0.00675	0.00374	0.00195	0.01213	0.01017	6.75062	0.010759999999999999	0.0089	0.0	0.0	0.10552	0.0	0.0	0.24736999999999998	0.018369999999999997	0.46801000000000004	0.49425	0.0	0.0	0.0	17.3741	0.0084	1.3962299999999999	2.7199	3.5578199999999995	3.3907	0.0104	0.02431	0.01053	1.58275	0.012790000000000001	3.7315400000000003	0.017480000000000002	0.01914	0.012490000000000001	2.76473	1.43297	0.91043	0.9798899999999999	0.00065	0.39398	0.00379	3.7459	0.62139
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.17135	0.0225	3.2162	0.007670000000000001	13.59573	0.01034	0.08939	1.48613	0.37505	0.65308	0.03128	2.34705	0.11840999999999999	0.0061600000000000005	5.93285	0.00907	0.01384	0.02567	7.12926	0.5209	0.97667	0.50962	0.38373	0.0040100000000000005	0.01602	0.08332	2.86813	0.99736	2.71257	5.5378300000000005	0.13488	4.122	0.01747	0.6481399999999999	3.72175	0.20265999999999998	0.47134	0.24968	3.93876	0.10874	0.79403	0.02047	0.00686	0.35862	4.02094	2.1471400000000003	0.01989	0.77074	0.02008	0.71865	3.93886	0.43054	0.9340799999999999	5.28571	0.30226	0.25166	0.10245	0.12797	0.059489999999999994	0.59007	14.61323	0.23596999999999999	0.86362	0.8292	0.56852	1.31788	0.09983	0.19630999999999998	1.87653	0.64988	0.49615
